,gross_return,turnover,transaction_cost,net_returns,n_longs,n_shorts
2018-08-06,0.0,0.0,0.0,0.0,0,0
2018-08-07,0.0,0.0,0.0,0.0,0,0
2018-08-08,0.0,0.0,0.0,0.0,0,0
2018-08-09,0.0,0.0,0.0,0.0,0,0
2018-08-10,0.0,0.0,0.0,0.0,0,0
2018-08-13,0.0,0.0,0.0,0.0,0,0
2018-08-14,0.0,0.0,0.0,0.0,0,0
2018-08-15,0.0,0.0,0.0,0.0,0,0
2018-08-16,0.0,0.0,0.0,0.0,0,0
2018-08-17,0.0048716067505838,0.25,0.000375,0.004496606750583799,0,1
2018-08-20,-0.028292425265312292,0.0,0.0,-0.028292425265312292,0,1
2018-08-21,-0.004233080709464987,0.0,0.0,-0.004233080709464987,0,1
2018-08-22,0.014336985412993976,0.0,0.0,0.014336985412993976,0,1
2018-08-23,0.0,0.25,0.000375,-0.000375,0,0
2018-08-24,0.0,0.0,0.0,0.0,0,0
2018-08-27,0.0,0.0,0.0,0.0,0,0
2018-08-28,0.0,0.0,0.0,0.0,0,0
2018-08-29,0.001667344240534679,0.25,0.000375,0.001292344240534679,1,0
2018-08-30,-0.000683990882321574,0.5,0.00075,-0.0014339908823215739,1,0
2018-08-31,0.0,0.25,0.000375,-0.000375,0,0
2018-09-04,0.0,0.0,0.0,0.0,0,0
2018-09-05,0.0,0.0,0.0,0.0,0,0
2018-09-06,0.0011955726395754683,0.5,0.00075,0.0004455726395754683,1,2
2018-09-07,-0.0031463009799394485,0.5,0.00075,-0.0038963009799394483,0,1
2018-09-10,-0.0023325754345363673,0.0,0.0,-0.0023325754345363673,0,1
2018-09-11,-0.005812414724275375,0.0,0.0,-0.005812414724275375,0,1
2018-09-12,0.0,0.25,0.000375,-0.000375,0,0
2018-09-13,0.0,0.0,0.0,0.0,0,0
2018-09-14,0.0,0.0,0.0,0.0,0,0
2018-09-17,0.0,0.0,0.0,0.0,0,0
2018-09-18,-0.00579469400742542,0.25,0.000375,-0.00616969400742542,0,1
2018-09-19,-0.009831482822030684,0.0,0.0,-0.009831482822030684,0,1
2018-09-20,-0.00347352476604545,0.0,0.0,-0.00347352476604545,0,1
2018-09-21,-0.020005013497557574,0.0,0.0,-0.020005013497557574,0,1
2018-09-24,-0.0013809510578494805,0.25,0.000375,-0.0017559510578494804,1,1
2018-09-25,0.01413302990573322,0.25,0.000375,0.013758029905733219,0,1
2018-09-26,-0.002810055220570966,0.0,0.0,-0.002810055220570966,0,1
2018-09-27,-0.005573124370217917,0.0,0.0,-0.005573124370217917,0,1
2018-09-28,0.0,0.25,0.000375,-0.000375,0,0
2018-10-01,0.0,0.0,0.0,0.0,0,0
2018-10-02,0.0,0.0,0.0,0.0,0,0
2018-10-03,-0.0033941316076906165,0.25,0.000375,-0.0037691316076906164,1,0
2018-10-04,-0.007044904136966042,0.0,0.0,-0.007044904136966042,1,0
2018-10-05,0.0,0.25,0.000375,-0.000375,0,0
2018-10-08,0.0,0.0,0.0,0.0,0,0
2018-10-09,0.0,0.0,0.0,0.0,0,0
2018-10-10,0.0,0.0,0.0,0.0,0,0
2018-10-11,0.0,0.0,0.0,0.0,0,0
2018-10-12,-0.011295285344381862,0.5,0.00075,-0.012045285344381863,1,1
2018-10-15,0.002021350746945841,0.25,0.000375,0.001646350746945841,0,1
2018-10-16,-0.0121016138130614,0.0,0.0,-0.0121016138130614,0,1
2018-10-17,0.0,0.25,0.000375,-0.000375,0,0
2018-10-18,-0.015038085855351756,0.5,0.00075,-0.015788085855351755,1,1
2018-10-19,-0.0022602233114831956,0.0,0.0,-0.0022602233114831956,1,1
2018-10-22,-0.0015110086093034069,0.75,0.0011250000000000001,-0.002636008609303407,0,1
2018-10-23,-0.005188262450613844,0.25,0.000375,-0.005563262450613844,1,1
2018-10-24,0.0,0.5,0.00075,-0.00075,0,0
2018-10-25,-0.028350311308241616,0.5,0.00075,-0.029100311308241616,2,1
2018-10-26,0.005664504998272169,0.5,0.00075,0.004914504998272169,1,2
2018-10-29,-0.005989451246064755,1.0,0.0015,-0.007489451246064755,1,1
2018-10-30,-0.012605450398539768,0.0,0.0,-0.012605450398539768,1,1
2018-10-31,-0.014600784097417437,0.25,0.000375,-0.014975784097417438,1,0
2018-11-01,8.94431793625472e-05,0.25,0.000375,-0.0002855568206374528,1,1
2018-11-02,0.0,0.5,0.00075,-0.00075,0,0
2018-11-05,0.0,0.0,0.0,0.0,0,0
2018-11-06,0.0,0.0,0.0,0.0,0,0
2018-11-07,0.0,0.0,0.0,0.0,0,0
2018-11-08,0.0,0.0,0.0,0.0,0,0
2018-11-09,0.0,0.0,0.0,0.0,0,0
2018-11-12,0.0,0.0,0.0,0.0,0,0
2018-11-13,0.0,0.0,0.0,0.0,0,0
2018-11-14,-0.0034437550927764837,0.25,0.000375,-0.0038187550927764836,1,0
2018-11-15,0.0,0.25,0.000375,-0.000375,0,0
2018-11-16,0.0,0.0,0.0,0.0,0,0
2018-11-19,0.0,0.0,0.0,0.0,0,0
2018-11-20,0.0,0.0,0.0,0.0,0,0
2018-11-21,0.0,0.0,0.0,0.0,0,0
2018-11-23,0.0,0.0,0.0,0.0,0,0
2018-11-26,0.0,0.0,0.0,0.0,0,0
2018-11-27,-0.013911539014182201,0.25,0.000375,-0.014286539014182201,0,1
2018-11-28,-0.0047789991510372295,0.0,0.0,-0.0047789991510372295,0,1
2018-11-29,0.007547885645564273,0.5,0.00075,0.006797885645564273,1,2
2018-11-30,-0.007980211330799665,0.5,0.00075,-0.008730211330799665,2,1
2018-12-03,0.0023444119706436213,0.0,0.0,0.0023444119706436213,2,1
2018-12-04,0.027172244884573985,0.25,0.000375,0.026797244884573985,0,1
2018-12-06,-0.006419013744129943,0.25,0.000375,-0.006794013744129943,0,2
2018-12-07,0.017610277502788443,0.25,0.000375,0.017235277502788443,0,1
2018-12-10,-0.002224382192461765,0.0,0.0,-0.002224382192461765,0,1
2018-12-11,0.0038320739135740784,0.0,0.0,0.0038320739135740784,0,1
2018-12-12,0.0,0.25,0.000375,-0.000375,0,0
2018-12-13,-0.01088242155070523,0.25,0.000375,-0.01125742155070523,1,0
2018-12-14,-0.00663878680323991,0.25,0.000375,-0.0070137868032399105,2,0
2018-12-17,-0.009935957316593195,0.0,0.0,-0.009935957316593195,2,0
2018-12-18,0.0067110307583520615,0.0,0.0,0.0067110307583520615,2,0
2018-12-19,-0.00972585704571272,0.25,0.000375,-0.01010085704571272,1,0
2018-12-20,0.0,0.25,0.000375,-0.000375,0,0
2018-12-21,0.0,0.0,0.0,0.0,0,0
2018-12-24,0.0,0.0,0.0,0.0,0,0
2018-12-26,0.0,0.0,0.0,0.0,0,0
2018-12-27,0.0,0.0,0.0,0.0,0,0
2018-12-28,0.0,0.0,0.0,0.0,0,0
2018-12-31,0.0,0.0,0.0,0.0,0,0
2019-01-02,0.0,0.0,0.0,0.0,0,0
2019-01-03,0.0,0.0,0.0,0.0,0,0
2019-01-04,0.008655441183945737,0.49999999999999994,0.0007499999999999999,0.007905441183945736,3,2
2019-01-07,0.0015964995547900764,0.25,0.000375,0.0012214995547900763,3,1
2019-01-08,-0.005783339566800846,0.4166666666666667,0.000625,-0.006408339566800846,2,0
2019-01-09,0.015564813705519442,0.0,0.0,0.015564813705519442,2,0
2019-01-10,0.0,0.25,0.000375,-0.000375,0,0
2019-01-11,-0.008052720094809649,0.25,0.000375,-0.00842772009480965,1,0
2019-01-14,-0.0010001005294431001,0.0,0.0,-0.0010001005294431001,1,0
2019-01-15,0.0,0.25,0.000375,-0.000375,0,0
2019-01-16,0.0,0.0,0.0,0.0,0,0
2019-01-17,-0.002195250532556563,0.25,0.000375,-0.0025702505325565627,0,1
2019-01-18,0.0,0.25,0.000375,-0.000375,0,0
2019-01-22,0.0,0.0,0.0,0.0,0,0
2019-01-23,0.0,0.0,0.0,0.0,0,0
2019-01-24,0.0,0.0,0.0,0.0,0,0
2019-01-25,-0.019233036115495598,0.25,0.000375,-0.019608036115495598,0,1
2019-01-28,0.007659000614394707,0.75,0.0011250000000000001,0.006534000614394707,1,1
2019-01-29,0.007596751474031878,0.75,0.0011250000000000001,0.0064717514740318775,1,0
2019-01-30,-0.009837018590820744,0.5,0.00075,-0.010587018590820745,0,1
2019-01-31,0.0008688250529692992,0.25,0.000375,0.0004938250529692992,1,1
2019-02-01,0.0031953660635743006,0.25,0.000375,0.0028203660635743007,1,0
2019-02-04,0.0,0.25,0.000375,-0.000375,0,0
2019-02-05,0.0,0.0,0.0,0.0,0,0
2019-02-06,0.0,0.0,0.0,0.0,0,0
2019-02-07,0.0,0.0,0.0,0.0,0,0
2019-02-08,0.0,0.0,0.0,0.0,0,0
2019-02-11,0.0,0.0,0.0,0.0,0,0
2019-02-12,0.0,0.0,0.0,0.0,0,0
2019-02-13,0.0,0.0,0.0,0.0,0,0
2019-02-14,0.0,0.0,0.0,0.0,0,0
2019-02-15,0.0,0.0,0.0,0.0,0,0
2019-02-19,0.0,0.0,0.0,0.0,0,0
2019-02-20,0.0,0.0,0.0,0.0,0,0
2019-02-21,0.00022244877575843588,0.5,0.00075,-0.0005275512242415641,1,1
2019-02-22,0.0,0.5,0.00075,-0.00075,0,0
2019-02-25,0.0,0.0,0.0,0.0,0,0
2019-02-26,0.0,0.0,0.0,0.0,0,0
2019-02-27,0.0,0.0,0.0,0.0,0,0
2019-02-28,0.0,0.0,0.0,0.0,0,0
2019-03-01,0.017237005356063605,0.5,0.00075,0.016487005356063605,2,1
2019-03-04,0.00788169883305895,0.5,0.00075,0.00713169883305895,0,2
2019-03-05,0.0009566438268598719,0.5,0.00075,0.00020664382685987187,1,2
2019-03-06,-0.009107945200777649,0.25,0.000375,-0.00948294520077765,2,2
2019-03-07,0.0013572544971413056,0.25,0.000375,0.0009822544971413057,2,1
2019-03-08,-0.0021152150130273398,0.25,0.000375,-0.0024902150130273397,2,0
2019-03-11,0.0,0.25,0.000375,-0.000375,0,0
2019-03-12,0.0,0.0,0.0,0.0,0,0
2019-03-13,0.0,0.0,0.0,0.0,0,0
2019-03-14,0.0,0.0,0.0,0.0,0,0
2019-03-15,0.0,0.0,0.0,0.0,0,0
2019-03-18,0.0,0.0,0.0,0.0,0,0
2019-03-19,0.0,0.0,0.0,0.0,0,0
2019-03-20,0.0,0.0,0.0,0.0,0,0
2019-03-21,0.0,0.0,0.0,0.0,0,0
2019-03-22,0.0,0.0,0.0,0.0,0,0
2019-03-25,0.0,0.0,0.0,0.0,0,0
2019-03-26,0.0,0.0,0.0,0.0,0,0
2019-03-27,0.0,0.0,0.0,0.0,0,0
2019-03-28,0.0,0.0,0.0,0.0,0,0
2019-03-29,0.0,0.0,0.0,0.0,0,0
2019-04-01,0.0,0.0,0.0,0.0,0,0
2019-04-02,0.0,0.0,0.0,0.0,0,0
2019-04-03,-0.004072960504698386,0.5,0.00075,-0.004822960504698386,1,1
2019-04-04,0.003252541826583593,0.25,0.000375,0.002877541826583593,1,0
2019-04-05,0.0,0.25,0.000375,-0.000375,0,0
2019-04-08,0.0,0.0,0.0,0.0,0,0
2019-04-09,0.0,0.0,0.0,0.0,0,0
2019-04-10,0.0,0.0,0.0,0.0,0,0
2019-04-11,0.001077176514849165,0.5,0.00075,0.000327176514849165,2,1
2019-04-12,0.0,0.5,0.00075,-0.00075,0,0
2019-04-15,0.0,0.0,0.0,0.0,0,0
2019-04-16,0.0,0.0,0.0,0.0,0,0
2019-04-17,0.0,0.0,0.0,0.0,0,0
2019-04-18,0.005407889032693899,0.25,0.000375,0.005032889032693898,0,1
2019-04-22,0.004094661394455233,0.0,0.0,0.004094661394455233,0,1
2019-04-23,0.0,0.25,0.000375,-0.000375,0,0
2019-04-24,-0.0186486516302338,0.5,0.00075,-0.019398651630233802,1,1
2019-04-25,-0.009170066357641199,0.0,0.0,-0.009170066357641199,1,1
2019-04-26,0.009615458085844453,0.0,0.0,0.009615458085844453,1,1
2019-04-29,0.0014076718081300248,0.25,0.000375,0.001032671808130025,2,1
2019-04-30,0.00857094667350811,0.25,0.000375,0.00819594667350811,2,0
2019-05-01,-0.003965389342402121,0.25,0.000375,-0.0043403893424021215,1,0
2019-05-02,0.0,0.25,0.000375,-0.000375,0,0
2019-05-03,0.0,0.0,0.0,0.0,0,0
2019-05-06,0.0005751509223879839,0.25,0.000375,0.00020015092238798388,0,1
2019-05-07,0.0,0.25,0.000375,-0.000375,0,0
2019-05-08,0.0,0.0,0.0,0.0,0,0
2019-05-09,0.0,0.0,0.0,0.0,0,0
2019-05-10,0.0,0.0,0.0,0.0,0,0
2019-05-13,0.0,0.0,0.0,0.0,0,0
2019-05-14,0.0,0.0,0.0,0.0,0,0
2019-05-15,0.0,0.0,0.0,0.0,0,0
2019-05-16,0.0,0.0,0.0,0.0,0,0
2019-05-17,0.0,0.0,0.0,0.0,0,0
2019-05-20,0.0,0.0,0.0,0.0,0,0
2019-05-21,-0.007467829693551843,0.25,0.000375,-0.007842829693551844,0,1
2019-05-22,0.007551611146924158,0.5,0.00075,0.0068016111469241585,0,1
2019-05-23,0.015552256394411598,0.0,0.0,0.015552256394411598,0,1
2019-05-24,-0.0018607995144274648,0.0,0.0,-0.0018607995144274648,0,1
2019-05-28,0.011069840884492504,0.0,0.0,0.011069840884492504,0,1
2019-05-29,-0.0047193940153274485,0.5,0.00075,-0.005469394015327448,1,0
2019-05-30,-0.0017181268809529,0.0,0.0,-0.0017181268809529,1,0
2019-05-31,-0.018457546279591987,0.0,0.0,-0.018457546279591987,1,0
2019-06-03,0.0019918009047136882,0.0,0.0,0.0019918009047136882,1,0
2019-06-04,0.0138783308731038,0.0,0.0,0.0138783308731038,1,0
2019-06-05,-0.008043447842131634,0.25,0.000375,-0.008418447842131634,1,1
2019-06-06,-0.002667108221992981,0.25,0.000375,-0.003042108221992981,2,1
2019-06-07,-0.005135013227306771,0.0,0.0,-0.005135013227306771,2,1
2019-06-10,0.0006980837083391262,0.0,0.0,0.0006980837083391262,2,1
2019-06-11,0.0027756855933325363,0.5,0.00075,0.002025685593332536,1,0
2019-06-12,-0.0022702482713645,0.75,0.0011250000000000001,-0.0033952482713645003,1,1
2019-06-13,0.009746909744262025,0.25,0.000375,0.009371909744262025,1,0
2019-06-14,0.0014761446452121125,0.25,0.000375,0.0011011446452121126,2,0
2019-06-17,-0.003820739809163115,0.0,0.0,-0.003820739809163115,2,0
2019-06-18,0.003347646328317348,0.25,0.000375,0.002972646328317348,1,0
2019-06-19,-0.000635922752667315,0.0,0.0,-0.000635922752667315,1,0
2019-06-20,0.0,0.25,0.000375,-0.000375,0,0
2019-06-21,-0.0001787778497256802,0.25,0.000375,-0.0005537778497256802,0,1
2019-06-24,0.00029281309114940855,0.5,0.00075,-0.00045718690885059146,0,1
2019-06-25,0.0,0.25,0.000375,-0.000375,0,0
2019-06-26,0.0,0.0,0.0,0.0,0,0
2019-06-27,0.0,0.0,0.0,0.0,0,0
2019-06-28,0.0,0.0,0.0,0.0,0,0
2019-07-01,0.0,0.0,0.0,0.0,0,0
2019-07-02,0.0,0.0,0.0,0.0,0,0
2019-07-03,0.0,0.0,0.0,0.0,0,0
2019-07-05,0.0,0.0,0.0,0.0,0,0
2019-07-08,0.0,0.0,0.0,0.0,0,0
2019-07-09,0.0,0.0,0.0,0.0,0,0
2019-07-10,0.0,0.0,0.0,0.0,0,0
2019-07-11,0.0,0.0,0.0,0.0,0,0
2019-07-12,0.0,0.0,0.0,0.0,0,0
2019-07-15,0.0,0.0,0.0,0.0,0,0
2019-07-16,0.0,0.0,0.0,0.0,0,0
2019-07-17,0.0,0.0,0.0,0.0,0,0
2019-07-18,-0.002630754287594569,0.25,0.000375,-0.003005754287594569,0,1
2019-07-19,0.0,0.25,0.000375,-0.000375,0,0
2019-07-22,0.003109573698113497,0.25,0.000375,0.0027345736981134973,1,0
2019-07-23,0.008368438128612536,0.5,0.00075,0.007618438128612536,1,0
2019-07-24,0.0016964680807611265,0.25,0.000375,0.0013214680807611266,1,1
2019-07-25,-0.0010235164335789149,0.25,0.000375,-0.0013985164335789148,1,0
2019-07-26,-0.0016583995854222132,0.5,0.00075,-0.002408399585422213,2,2
2019-07-29,0.00542851358697208,0.25,0.000375,0.005053513586972079,0,2
2019-07-30,0.001408783714371849,0.0,0.0,0.001408783714371849,0,2
2019-07-31,0.00745194053611851,0.0,0.0,0.00745194053611851,0,2
2019-08-01,-0.003759782297618504,0.5,0.00075,-0.004509782297618504,1,2
2019-08-02,-0.001577331106304835,0.25,0.000375,-0.001952331106304835,1,0
2019-08-05,0.0,0.25,0.000375,-0.000375,0,0
2019-08-06,0.0013495368084596145,0.5,0.00075,0.0005995368084596145,1,1
2019-08-07,-0.0008793184995922907,0.0,0.0,-0.0008793184995922907,1,1
2019-08-08,0.0,0.5,0.00075,-0.00075,0,0
2019-08-09,0.0,0.0,0.0,0.0,0,0
2019-08-12,0.0,0.0,0.0,0.0,0,0
2019-08-13,0.0,0.0,0.0,0.0,0,0
2019-08-14,0.0,0.0,0.0,0.0,0,0
2019-08-15,0.0,0.0,0.0,0.0,0,0
2019-08-16,0.0,0.0,0.0,0.0,0,0
2019-08-19,0.0,0.0,0.0,0.0,0,0
2019-08-20,0.0,0.0,0.0,0.0,0,0
2019-08-21,0.0,0.0,0.0,0.0,0,0
2019-08-22,0.0,0.0,0.0,0.0,0,0
2019-08-23,0.0,0.0,0.0,0.0,0,0
2019-08-26,-0.0012838737112096388,0.25,0.000375,-0.0016588737112096389,0,1
2019-08-27,0.0,0.25,0.000375,-0.000375,0,0
2019-08-28,-0.00478647298127777,0.25,0.000375,-0.00516147298127777,0,1
2019-08-29,-0.010475291909894257,0.0,0.0,-0.010475291909894257,0,1
2019-08-30,0.00017287349410575808,0.0,0.0,0.00017287349410575808,0,1
2019-09-03,0.0,0.25,0.000375,-0.000375,0,0
2019-09-04,0.023246161918178364,0.25,0.000375,0.022871161918178364,0,1
2019-09-05,-0.00019557991810501604,0.75,0.0011250000000000001,-0.0013205799181050162,2,2
2019-09-06,0.004803850309216011,0.25,0.000375,0.00442885030921601,1,2
2019-09-09,0.0005231605305582804,0.0,0.0,0.0005231605305582804,1,2
2019-09-10,-0.0022567211469087887,0.25,0.000375,-0.0026317211469087886,0,2
2019-09-11,-0.006421173666681042,0.25,0.000375,-0.006796173666681042,0,1
2019-09-12,0.001140615190570608,0.0,0.0,0.001140615190570608,0,1
2019-09-13,-0.0014443715203630175,0.0,0.0,-0.0014443715203630175,0,1
2019-09-16,0.00927019268752282,0.0,0.0,0.00927019268752282,0,1
2019-09-17,-0.0020064833192339217,0.0,0.0,-0.0020064833192339217,0,1
2019-09-18,-7.696162183786067e-05,0.0,0.0,-7.696162183786067e-05,0,1
2019-09-19,0.0,0.25,0.000375,-0.000375,0,0
2019-09-20,0.0,0.0,0.0,0.0,0,0
2019-09-23,0.0,0.0,0.0,0.0,0,0
2019-09-24,0.0,0.0,0.0,0.0,0,0
2019-09-25,0.0,0.0,0.0,0.0,0,0
2019-09-26,0.0,0.0,0.0,0.0,0,0
2019-09-27,0.004271348573582056,0.25,0.000375,0.0038963485735820564,0,1
2019-09-30,0.0,0.25,0.000375,-0.000375,0,0
2019-10-01,0.0,0.0,0.0,0.0,0,0
2019-10-02,0.0,0.0,0.0,0.0,0,0
2019-10-03,0.0,0.0,0.0,0.0,0,0
2019-10-04,0.009190070581845792,0.25,0.000375,0.008815070581845792,1,0
2019-10-07,-0.0041990177161910945,0.0,0.0,-0.0041990177161910945,1,0
2019-10-08,-0.0015015297441668338,0.0,0.0,-0.0015015297441668338,1,0
2019-10-09,0.0070139187647907195,0.25,0.000375,0.006638918764790719,2,0
2019-10-10,0.005969481476486235,0.25,0.000375,0.005594481476486234,1,0
2019-10-11,0.009163437257642112,0.0,0.0,0.009163437257642112,1,0
2019-10-14,-0.0007946065811176473,0.25,0.000375,-0.0011696065811176472,1,1
2019-10-15,0.0,0.5,0.00075,-0.00075,0,0
2019-10-16,0.0,0.0,0.0,0.0,0,0
2019-10-17,0.007485421905311586,0.5,0.00075,0.006735421905311586,1,1
2019-10-18,-0.01024390816180591,0.0,0.0,-0.01024390816180591,1,1
2019-10-21,0.0,0.5,0.00075,-0.00075,0,0
2019-10-22,-0.005710061738358814,0.5,0.00075,-0.006460061738358814,2,1
2019-10-23,0.0,0.5,0.00075,-0.00075,0,0
2019-10-24,0.0,0.0,0.0,0.0,0,0
2019-10-25,-0.003936414982174043,0.5,0.00075,-0.0046864149821740425,1,2
2019-10-28,0.007682105096320224,0.5,0.00075,0.006932105096320224,2,0
2019-10-29,-0.0018566425411496333,0.75,0.0011250000000000001,-0.0029816425411496334,1,2
2019-10-30,0.0002568772030145077,0.5,0.00075,-0.0004931227969854923,0,1
2019-10-31,0.0003168369988480694,0.25,0.000375,-5.816300115193062e-05,1,1
2019-11-01,0.008248291659319115,0.25,0.000375,0.007873291659319114,1,0
2019-11-04,0.0,0.25,0.000375,-0.000375,0,0
2019-11-05,0.0,0.0,0.0,0.0,0,0
2019-11-06,0.0,0.0,0.0,0.0,0,0
2019-11-07,0.0,0.0,0.0,0.0,0,0
2019-11-08,0.0,0.0,0.0,0.0,0,0
2019-11-11,0.0,0.0,0.0,0.0,0,0
2019-11-12,0.0,0.0,0.0,0.0,0,0
2019-11-13,0.0,0.0,0.0,0.0,0,0
2019-11-14,0.0,0.0,0.0,0.0,0,0
2019-11-15,0.0,0.0,0.0,0.0,0,0
2019-11-18,0.0,0.0,0.0,0.0,0,0
2019-11-19,0.0,0.0,0.0,0.0,0,0
2019-11-20,0.0,0.0,0.0,0.0,0,0
2019-11-21,0.0,0.0,0.0,0.0,0,0
2019-11-22,0.0,0.0,0.0,0.0,0,0
2019-11-25,0.0,0.0,0.0,0.0,0,0
2019-11-26,0.0,0.0,0.0,0.0,0,0
2019-11-27,0.0018500558277092227,0.5,0.00075,0.0011000558277092227,1,1
2019-11-29,-0.0018387395776381609,0.0,0.0,-0.0018387395776381609,1,1
2019-12-02,0.004909763165488848,0.25,0.000375,0.004534763165488847,0,1
2019-12-03,0.0,0.25,0.000375,-0.000375,0,0
2019-12-04,-0.003953955162192078,0.25,0.000375,-0.004328955162192078,1,0
2019-12-05,-0.001761051418557986,0.0,0.0,-0.001761051418557986,1,0
2019-12-06,0.00408073683587552,0.0,0.0,0.00408073683587552,1,0
2019-12-09,-0.00550548276064444,0.0,0.0,-0.00550548276064444,1,0
2019-12-10,-0.006317557379613446,0.0,0.0,-0.006317557379613446,1,0
2019-12-11,0.0,0.25,0.000375,-0.000375,0,0
2019-12-12,0.007067036230069116,0.25,0.000375,0.006692036230069116,1,0
2019-12-13,-0.0020725299982244693,0.0,0.0,-0.0020725299982244693,1,0
2019-12-16,0.0,0.25,0.000375,-0.000375,0,0
2019-12-17,0.0,0.0,0.0,0.0,0,0
2019-12-18,0.0,0.0,0.0,0.0,0,0
2019-12-19,0.0,0.0,0.0,0.0,0,0
2019-12-20,0.0,0.0,0.0,0.0,0,0
2019-12-23,0.0,0.0,0.0,0.0,0,0
2019-12-24,0.0,0.0,0.0,0.0,0,0
2019-12-26,0.0,0.0,0.0,0.0,0,0
2019-12-27,0.0,0.0,0.0,0.0,0,0
2019-12-30,-0.0002533938034132567,0.5,0.00075,-0.0010033938034132567,1,1
2019-12-31,0.0,0.5,0.00075,-0.00075,0,0
2020-01-02,0.0,0.0,0.0,0.0,0,0
2020-01-03,0.01035837734639163,0.25,0.000375,0.00998337734639163,0,1
2020-01-06,0.0,0.25,0.000375,-0.000375,0,0
2020-01-07,0.0,0.0,0.0,0.0,0,0
2020-01-08,0.0,0.0,0.0,0.0,0,0
2020-01-09,0.0,0.0,0.0,0.0,0,0
2020-01-10,0.0,0.0,0.0,0.0,0,0
2020-01-13,0.0,0.0,0.0,0.0,0,0
2020-01-14,0.0,0.0,0.0,0.0,0,0
2020-01-15,-0.0013813038818081512,0.25,0.000375,-0.001756303881808151,0,1
2020-01-16,0.0,0.25,0.000375,-0.000375,0,0
2020-01-17,0.0,0.0,0.0,0.0,0,0
2020-01-21,0.0,0.0,0.0,0.0,0,0
2020-01-22,-0.01448693910204507,0.25,0.000375,-0.01486193910204507,1,0
2020-01-23,-0.012501517631596792,0.25,0.000375,-0.012876517631596793,1,2
2020-01-24,-0.016793051326511224,0.16666666666666669,0.00025000000000000006,-0.017043051326511224,1,3
2020-01-27,-0.014327614377037293,0.4166666666666667,0.000625,-0.014952614377037293,2,2
2020-01-28,-0.005715167388603851,0.0,0.0,-0.005715167388603851,2,2
2020-01-29,-0.01214253616848732,0.0,0.0,-0.01214253616848732,2,2
2020-01-30,0.019555127305162016,0.0,0.0,0.019555127305162016,2,2
2020-01-31,-0.00778209067629423,0.4166666666666667,0.000625,-0.00840709067629423,1,3
2020-02-03,-0.0031951466110361937,0.4166666666666667,0.000625,-0.003820146611036194,0,2
2020-02-04,0.0,0.25,0.000375,-0.000375,0,0
2020-02-05,0.0,0.0,0.0,0.0,0,0
2020-02-06,0.0,0.0,0.0,0.0,0,0
2020-02-07,-0.0004687949843183036,0.25,0.000375,-0.0008437949843183037,1,0
2020-02-10,0.0,0.25,0.000375,-0.000375,0,0
2020-02-11,0.0,0.0,0.0,0.0,0,0
2020-02-12,0.0,0.0,0.0,0.0,0,0
2020-02-13,0.0,0.0,0.0,0.0,0,0
2020-02-14,0.0,0.0,0.0,0.0,0,0
2020-02-18,0.0,0.0,0.0,0.0,0,0
2020-02-19,0.0,0.0,0.0,0.0,0,0
2020-02-20,0.0,0.0,0.0,0.0,0,0
2020-02-21,0.0,0.0,0.0,0.0,0,0
2020-02-24,0.0,0.0,0.0,0.0,0,0
2020-02-25,-0.03178388543104994,0.25,0.000375,-0.03215888543104994,1,0
2020-02-26,-0.012938667758117027,0.0,0.0,-0.012938667758117027,1,0
2020-02-27,0.021093539720463957,0.75,0.0011250000000000001,0.019968539720463956,2,1
2020-02-28,0.01937811135930492,0.25,0.000375,0.01900311135930492,2,1
2020-03-02,-0.007062881833246813,0.25,0.000375,-0.007437881833246813,2,2
2020-03-03,0.0047041369692553785,0.25,0.000375,0.004329136969255378,2,1
2020-03-04,0.0019350424167985138,0.0,0.0,0.0019350424167985138,2,1
2020-03-05,0.008531467750849855,0.0,0.0,0.008531467750849855,2,1
2020-03-06,0.02192550393110799,0.25,0.000375,0.021550503931107988,1,1
2020-03-09,0.03129455551040071,0.5,0.00075,0.03054455551040071,0,2
2020-03-10,-0.06339544311556947,0.25,0.000375,-0.06377044311556947,0,1
2020-03-11,-0.03177830808504411,0.5,0.00075,-0.03252830808504411,1,0
2020-03-12,-0.05472865468558125,0.3333333333333333,0.0005,-0.055228654685581254,3,0
2020-03-13,0.018970269501523813,0.16666666666666669,0.00025000000000000006,0.018720269501523813,2,0
2020-03-16,0.02720066018889398,0.5,0.00075,0.026450660188893978,1,1
2020-03-17,-0.053280497589716105,0.5,0.00075,-0.054030497589716106,2,2
2020-03-18,-0.012487308178420975,0.4166666666666667,0.000625,-0.013112308178420976,3,2
2020-03-19,0.04409674580293589,0.5833333333333334,0.0008750000000000001,0.04322174580293589,1,1
2020-03-20,0.01261771702286699,0.25,0.000375,0.01224271702286699,2,1
2020-03-23,-0.03486240910942202,0.75,0.0011250000000000001,-0.03598740910942202,2,1
2020-03-24,0.0,0.5,0.00075,-0.00075,0,0
2020-03-25,0.0,0.0,0.0,0.0,0,0
2020-03-26,0.0,0.0,0.0,0.0,0,0
2020-03-27,0.0,0.0,0.0,0.0,0,0
2020-03-30,0.0,0.0,0.0,0.0,0,0
2020-03-31,0.0,0.0,0.0,0.0,0,0
2020-04-01,0.0,0.0,0.0,0.0,0,0
2020-04-02,0.0,0.0,0.0,0.0,0,0
2020-04-03,0.0,0.0,0.0,0.0,0,0
